pair_id,pdb_id,uniprot_id,common_residues,rmsd,quality_certified,clean_pdb_file,clean_af_file,aligned_af_file,size_category_v2,quality_category_v2,scientific_usability
6YZO_P00918,6YZO,P00918,257,0.4154729785787786,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZO_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZO_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZO_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZP_P00918,6YZP,P00918,258,0.5628204835364142,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZP_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZP_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZP_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
5T71_P00918,5T71,P00918,257,0.4564593525021176,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5T71_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5T71_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5T71_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
3T82_P00918,3T82,P00918,257,0.4178512506677765,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3T82_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3T82_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3T82_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
3T83_P00918,3T83,P00918,257,0.4306247881306288,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3T83_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3T83_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3T83_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6FJJ_P00918,6FJJ,P00918,258,0.5497095256709582,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6FJJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6FJJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6FJJ_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
6YZN_P00918,6YZN,P00918,260,7.187453397076559e-15,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZN_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6GXE_P00918,6GXE,P00918,257,0.3953524551774686,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6GXE_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6GXE_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6GXE_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6GXB_P00918,6GXB,P00918,257,0.4337896393978178,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6GXB_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6GXB_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6GXB_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
3KNE_P00918,3KNE,P00918,257,0.4604175415867544,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3KNE_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3KNE_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3KNE_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
7QGX_P00918,7QGX,P00918,258,0.6255019193385741,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7QGX_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7QGX_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7QGX_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7QGZ_P00918,7QGZ,P00918,258,0.5978316500339919,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7QGZ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7QGZ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7QGZ_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
5GMN_P00918,5GMN,P00918,257,0.7197569243508337,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5GMN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5GMN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5GMN_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7NZS_P00918,7NZS,P00918,257,0.464735626069344,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7NZS_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7NZS_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7NZS_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5EH8_P00918,5EH8,P00918,258,0.4253609211723173,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5EH8_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5EH8_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5EH8_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5EHV_P00918,5EHV,P00918,258,0.4441155044354933,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5EHV_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5EHV_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5EHV_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5EHW_P00918,5EHW,P00918,258,0.3963286135802411,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5EHW_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5EHW_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5EHW_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8B29_P00918,8B29,P00918,260,7.187453397076559e-15,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8B29_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8B29_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8B29_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8QHJ_P00918,8QHJ,P00918,257,0.4433378067608932,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8QHJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8QHJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8QHJ_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5LJQ_P00918,5LJQ,P00918,256,0.3027829960581823,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5LJQ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5LJQ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5LJQ_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8R1I_P00918,8R1I,P00918,258,0.5871735235172136,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8R1I_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8R1I_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8R1I_P00918_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
4RN4_P00918,4RN4,P00918,258,0.382245225921153,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/4RN4_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/4RN4_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/4RN4_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
2HKK_P00918,2HKK,P00918,256,0.4511558755396853,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/2HKK_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/2HKK_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/2HKK_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
3HKU_P00918,3HKU,P00918,257,0.4176483052554339,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3HKU_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3HKU_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3HKU_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZM_P00918,6YZM,P00918,257,0.4263029324585171,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZM_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZM_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZM_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZL_P00918,6YZL,P00918,257,0.4162179197402937,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZL_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZL_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZL_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZJ_P00918,6YZJ,P00918,257,0.4267237680032315,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZJ_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZJ_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8AA6_P00918,8AA6,P00918,257,0.4010223817995639,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8AA6_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8AA6_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8AA6_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZK_P00918,6YZK,P00918,257,0.4003162802586699,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZK_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZK_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZK_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5EH7_P00918,5EH7,P00918,256,0.4264418439678789,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5EH7_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5EH7_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5EH7_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZW_P00918,6YZW,P00918,257,0.4052469759299115,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZW_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZW_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZW_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
3HKN_P00918,3HKN,P00918,257,0.4008539903300721,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3HKN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3HKN_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3HKN_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6YZX_P00918,6YZX,P00918,257,0.4016913083381971,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6YZX_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6YZX_P00918_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6YZX_P00918_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
4YCK_P11838,4YCK,P11838,271,0.0883317356439323,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/4YCK_P11838_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/4YCK_P11838_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/4YCK_P11838_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
4Y3A_P11838,4Y3A,P11838,259,9.787706554279461e-15,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/4Y3A_P11838_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/4Y3A_P11838_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/4Y3A_P11838_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6PCH_P0AA10,6PCH,P0AA10,271,0.426473541633295,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6PCH_P0AA10_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6PCH_P0AA10_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6PCH_P0AA10_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5GAD_P0AG55,5GAD,P0AG55,288,5.779153293428952e-14,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5GAD_P0AG55_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5GAD_P0AG55_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5GAD_P0AG55_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
5MY1_P0AG59,5MY1,P0AG59,272,4.4626678373175877e-14,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5MY1_P0AG59_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5MY1_P0AG59_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5MY1_P0AG59_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6NTP_P18031,6NTP,P18031,281,0.8711240285625583,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6NTP_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6NTP_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6NTP_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
3ZMQ_P18031,3ZMQ,P18031,258,0.8745652254430036,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3ZMQ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3ZMQ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3ZMQ_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
8EYB_P18031,8EYB,P18031,281,0.553075422078808,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8EYB_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8EYB_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8EYB_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
8EXN_P18031,8EXN,P18031,296,0.4732529871828299,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8EXN_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8EXN_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8EXN_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8EXJ_P18031,8EXJ,P18031,298,0.4097241992078075,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8EXJ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8EXJ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8EXJ_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8EXK_P18031,8EXK,P18031,297,0.4062166773495001,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8EXK_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8EXK_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8EXK_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8EXM_P18031,8EXM,P18031,298,0.4451111010564169,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8EXM_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8EXM_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8EXM_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
1OEV_P18031,1OEV,P18031,280,0.8262554228012412,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1OEV_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1OEV_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1OEV_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7GTP_P18031,7GTP,P18031,297,0.5789540255306661,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7GTP_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7GTP_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7GTP_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
1Q6N_P18031,1Q6N,P18031,298,0.3584413047347041,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1Q6N_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1Q6N_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1Q6N_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
7GTJ_P18031,7GTJ,P18031,284,0.9010021149596128,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7GTJ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7GTJ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7GTJ_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
1PH0_P18031,1PH0,P18031,283,0.8598885999073976,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1PH0_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1PH0_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1PH0_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
3D9C_P18031,3D9C,P18031,282,0.8829653515056688,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/3D9C_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/3D9C_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/3D9C_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7FRH_P18031,7FRH,P18031,281,0.7697267328089717,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7FRH_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7FRH_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7FRH_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
1NL9_P18031,1NL9,P18031,283,0.9360508857829656,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1NL9_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1NL9_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1NL9_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
6PHS_P18031,6PHS,P18031,297,0.2858363215930557,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6PHS_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6PHS_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6PHS_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
6PGT_P18031,6PGT,P18031,298,0.3763923455047478,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6PGT_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6PGT_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6PGT_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
7GSX_P18031,7GSX,P18031,284,0.8039898042737835,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7GSX_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7GSX_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7GSX_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
2H4K_P18031,2H4K,P18031,297,0.4050439168311994,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/2H4K_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/2H4K_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/2H4K_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
8XOY_P18031,8XOY,P18031,299,0.3368977254271947,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/8XOY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/8XOY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/8XOY_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
7FQQ_P18031,7FQQ,P18031,281,0.7634883385125802,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7FQQ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7FQQ_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7FQQ_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
1QXK_P18031,1QXK,P18031,283,0.5320278193943734,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1QXK_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1QXK_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1QXK_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7FQR_P18031,7FQR,P18031,281,0.6867780164910082,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7FQR_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7FQR_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7FQR_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
5QGD_P18031,5QGD,P18031,284,0.9951733885168133,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/5QGD_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/5QGD_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/5QGD_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7GTF_P18031,7GTF,P18031,284,0.9043376016719497,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7GTF_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7GTF_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7GTF_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
7KEY_P18031,7KEY,P18031,279,0.8415600293303803,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/7KEY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/7KEY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/7KEY_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
6PM8_P18031,6PM8,P18031,297,0.388202139848207,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6PM8_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6PM8_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6PM8_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
2F6W_P18031,2F6W,P18031,297,0.4011118451434801,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/2F6W_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/2F6W_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/2F6W_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
2F6V_P18031,2F6V,P18031,297,0.4775416433200696,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/2F6V_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/2F6V_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/2F6V_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
2AZR_P18031,2AZR,P18031,297,0.3503649130768734,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/2AZR_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/2AZR_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/2AZR_P18031_aligned.pdb,Sweet Spot (250-300),Excepcional,Gold Standard
1NNY_P18031,1NNY,P18031,283,0.9479259224766738,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/1NNY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/1NNY_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/1NNY_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
6B8T_P18031,6B8T,P18031,299,0.7534620027786201,True,/home/antonio-tapia/alphafold-project/data/processed/clean_pdb/6B8T_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/clean_alphafold/6B8T_P18031_clean.pdb,/home/antonio-tapia/alphafold-project/data/processed/aligned_pairs/6B8T_P18031_aligned.pdb,Sweet Spot (250-300),Excelente,Gold Standard
